2019,12,29,9,12,17,4.72,125.3,21.2,5.4
2019,12,28,18,25,45,1.42,128.43,53.1,4.8
2019,12,25,16,56,25,4.03,126.73,26.6,5.3
2019,12,15,14,9,12,1.8,127.22,116.9,5.4
2019,12,5,12,24,44,5.48,126.78,40.6,5.7
2019,11,24,14,48,6,-0.11,124.37,52.7,5
2019,11,18,11,24,8,1.89,126.22,30.7,5
2019,11,17,11,8,4,1.56,126.34,28.6,4.9
2019,11,16,10,19,19,1.8,126.16,27.3,5.9
2019,11,15,23,44,37,1.66,126.45,29.8,5
2019,11,15,12,52,27,1.84,126.24,30.2,5.1
2019,11,15,9,36,28,1.65,126.26,34.2,5
2019,11,15,5,34,50,1.72,126.08,32.4,5.1
2019,11,15,3,13,3,1.81,126.41,32.7,5.2
2019,11,15,1,17,43,1.69,126.25,28.8,6
2019,11,14,23,17,26,1.74,126.29,27.5,5.6
2019,11,14,22,42,29,1.73,126.23,30.1,5.5
2019,11,14,22,34,27,1.78,126.26,29.2,5.5
2019,11,14,22,15,15,1.78,126.44,30.3,5.4
2019,11,14,21,37,31,1.72,126.21,33.4,5.7
2019,11,14,21,13,1,1.72,126.1,26.2,6.1
2019,11,14,20,54,7,1.71,126.37,26.1,5.6
2019,11,14,20,39,12,1.8,126.26,33,5.7
2019,11,14,20,19,52,1.71,126.42,29.9,5.6
2019,11,14,18,45,45,1.64,126.15,36,6
2019,11,14,16,17,47,1.66,126.32,29.6,7.1
2019,11,12,2,48,32,1.58,123.46,29,5
2019,11,11,23,41,2,1.53,127.06,105.3,5.4
2019,11,8,19,57,24,4.93,127.4,57.6,5.1
2019,11,7,22,41,29,5.66,126.31,89.4,5.1
2019,11,1,2,34,1,3.29,127.23,16,5.7
2019,10,30,17,29,4,1.46,126.36,31.5,5.4
2019,10,24,13,38,18,1.13,124.24,248.4,5.7
2019,10,18,13,18,43,4.85,125.12,32.3,5
2019,10,17,1,28,57,5.21,126.3,86.6,5
2019,10,13,19,35,15,-0.11,124.65,25,5.3
2019,9,29,7,40,18,5.62,126.58,83.7,5.3
2019,9,29,2,2,53,5.65,126.58,77.3,6.2
2019,9,18,7,1,4,5.4,126.61,30.4,5.7
2019,9,10,23,32,26,4.08,126.79,29.3,5.7
2019,9,4,20,7,15,0.37,126.21,26.4,4.8
2019,9,4,18,9,46,0.21,126.01,27.8,5.1
2019,9,4,13,37,49,2.41,126.64,45.1,5
2019,9,1,11,57,35,5.38,126.97,96,4.8
2019,8,6,3,51,20,2.32,126.17,48.3,5.2
2019,7,18,17,17,54,0.16,126.32,21.9,5.3
2019,7,11,21,46,43,0.15,126.37,21.1,5.3
2019,7,11,21,24,28,0.38,126.49,27.7,5
2019,7,8,23,58,22,0.82,126.21,30.8,5
2019,7,8,18,52,38,0.35,126.38,19.6,5.9
2019,7,8,6,20,17,0.52,126.23,26.9,5.7
2019,7,8,4,16,20,0.81,126.36,28.4,5
2019,7,8,2,24,39,0.68,126.24,26.5,5
2019,7,7,15,8,47,0.55,126.1,30.5,6.9
2019,6,27,20,24,33,1.47,127.39,150.7,4.8
2019,6,20,2,4,40,5.74,126.79,56.9,5
2019,5,29,22,13,45,2.22,128.18,84.1,4.9
2019,5,4,21,2,11,2.12,123.71,342.4,5.7
2019,5,4,21,2,11,2.07,123.58,340,5.7
2019,5,3,22,22,38,4.14,126.72,29.7,5.2
2019,4,24,3,28,25,2.29,128.19,104.8,4.8
2019,4,19,7,29,58,5.48,126.81,42.8,5.3
2019,4,8,16,16,35,1.37,126.98,136.1,5.2
2019,4,4,6,36,5,4.33,127.37,30.7,5.1
2019,4,2,12,28,34,1.83,127.26,106.9,4.8
2019,3,24,4,37,39,1.77,126.36,41.9,6.1
2019,3,16,7,6,20,1.25,126.54,25.5,5.1
2019,3,6,23,56,56,2.26,126.67,34.6,5
2019,3,1,1,0,41,5.14,125.4,186.4,5.3
2019,2,27,0,11,26,5.34,127.44,107.8,4.7
2019,2,23,11,44,0,1.25,128.15,17.6,5
2019,2,20,0,10,43,0.81,126.16,31.7,5.6
2019,2,10,2,5,2,0.34,126.2,27,5.1
2019,2,10,1,8,50,2.63,127.32,26.4,5.1
2019,2,7,10,3,8,2.29,128.69,17.6,5.3
2019,2,7,4,15,33,1.53,126.39,40.5,5.7
2019,2,6,11,55,10,2.34,128.67,15.4,4.9
2019,2,5,23,17,46,2.79,128.45,41.3,5.1
2019,2,2,1,11,2,0.2,125.45,52.6,5.3
2019,1,21,16,47,50,4.49,126.85,20.1,5.1
2019,1,18,18,52,5,3.45,128.83,14.8,5.2
2019,1,16,10,53,19,3.65,128.76,15,5.3
2019,1,16,10,49,30,3.63,128.77,12,5.4
2019,1,13,1,20,19,3.59,128.77,18.4,5.1
2019,1,13,1,16,22,3.65,128.74,12,5.2
2019,1,7,14,40,4,2.46,126.74,42.9,4.9
2019,1,7,14,11,55,2.54,126.9,35.6,5.2
2019,1,6,17,27,24,2.48,126.63,34.9,6.6
2019,1,5,1,4,19,4.41,126.31,114.8,5
2019,1,3,20,59,2,2.56,127.39,42.5,5
2018,12,30,18,34,59,1.73,126.32,31.4,5.1
2018,12,29,9,13,2,5.75,126.96,56.6,5.4
2018,12,29,3,39,14,5.87,126.91,54.4,7
2018,12,25,7,18,25,1.27,126.34,31.1,5.4
2018,12,19,11,25,8,-0.22,124.59,59.2,4.9
2018,12,14,19,27,27,-0.15,122.97,161,5.2
2018,12,4,6,53,2,2.51,126.66,35.9,5.6
2018,11,21,4,31,29,0.63,125.78,25,5.5
2018,11,20,2,29,2,2.93,126.84,28.1,5.3
2018,11,11,7,13,40,1.5,127.1,127.2,5.2
2018,11,6,2,9,52,3.66,125.31,22.2,5.1
2018,10,28,8,9,58,4.16,126.61,28.6,5.4
2018,10,28,7,53,18,4.26,126.55,28.3,4.9
2018,10,20,18,51,57,5.28,126.61,90.2,5.3
2018,10,13,4,34,15,1.55,125.48,120.6,5.2
2018,10,2,5,15,35,0.2,126.01,29.6,4.9
2018,10,1,10,33,4,3.37,126.92,38.2,5.1
2018,9,23,3,9,41,0.48,126.34,22.2,5.2
2018,9,13,16,49,19,3.21,128.15,142.7,4.9
2018,9,7,20,44,11,2.8,125,203.1,5.4
2018,8,22,19,58,46,3.69,126.66,19.3,5.2
2018,8,12,17,23,14,2.98,127.98,23.9,5.4
2018,8,8,4,36,6,5.79,125.98,150.4,5
2018,8,4,20,52,20,3.19,127.18,28.2,5
2018,7,22,18,28,43,4.72,125.01,17.8,5.2
2018,6,28,23,35,25,2.65,128.46,223.3,5.1
2018,6,27,6,44,28,0.69,125.99,34.2,5.4
2018,6,14,19,47,0,2.96,127.87,25.1,4.9
2018,6,3,6,26,32,4.59,126.82,37.6,5.1
2018,6,2,16,29,3,4.59,126.76,28.2,5.8
2018,5,13,15,33,31,5.43,125.44,173.6,5.2
2018,5,12,18,15,23,1.17,127.09,39,5
2018,5,10,22,52,13,3.54,127.1,72.7,4.8
2018,5,10,8,39,56,1.03,126.15,41.1,5.4
2018,5,1,21,9,22,1.91,126.59,36.3,5.3
2018,5,1,19,33,29,2.34,126.72,42.1,5
2018,4,23,4,5,18,0.56,125.83,53.1,5.2
2018,4,22,2,29,27,4.8,127.54,119.5,4.9
2018,4,17,2,39,15,1.29,126.88,82,4.9
2018,4,15,19,30,47,1.51,126.85,40.2,6
2018,4,6,23,18,45,3.47,127.36,15,5.1
2018,4,3,9,14,8,3.28,127.86,78.8,5.5
2018,3,31,19,49,50,1.79,128.53,119.8,4.8
2018,3,28,17,13,9,1.75,126.19,30.2,4.8
2018,3,22,2,46,32,0.4,126.1,30.6,5
2018,3,21,15,33,50,1.66,127.81,14,5.1
2018,3,15,4,28,49,1.08,125.29,61.2,4.9
2018,2,20,9,29,28,1.5,124.48,218.1,5.1
2018,2,2,0,20,43,-0.32,125.13,30.9,5.6
2018,1,25,8,3,37,5.77,126.06,95.8,4.8
2018,1,15,6,31,51,0.38,123.69,239.7,5.3
2018,1,6,18,35,10,4.29,126.75,29.3,4.9
2017,12,31,14,53,32,5.47,124.89,25.2,5.1
2017,12,28,17,20,23,4.1,126.83,32.5,5.8
2017,12,25,12,47,40,4.03,126.82,29.5,5.2
2017,12,5,12,14,28,2.47,126.78,41.8,5.3
2017,11,22,1,11,23,0.47,124.46,105.6,5.2
2017,11,19,13,12,32,2.45,127.82,24.8,5
2017,11,19,3,15,45,2.58,128.23,20.9,4.8
2017,11,18,19,13,6,2.58,128.1,15.1,4.9
2017,11,18,18,36,43,2.54,128.08,15,5.4
2017,11,18,16,7,5,2.59,128.1,14.1,5.8
2017,11,9,3,11,3,1.85,127.09,116.9,5.3
2017,10,21,1,32,13,4.18,127.85,53.7,5.4
2017,10,18,13,40,56,-0.22,123.1,91.3,5.3
2017,9,30,23,15,33,4.11,128.49,18.8,5.6
2017,9,30,10,30,3,1.95,128.68,42.2,5.2
2017,9,25,22,7,5,0.9,124.31,208.5,5
2017,8,31,22,57,39,-0.33,125.2,35.1,5.4
2017,7,1,5,11,33,2.35,127.28,116.5,4.9
2017,6,27,14,55,30,1.73,126.88,73.3,4.9
2017,6,27,1,5,4,2.26,128.27,177.7,5.1
2017,6,12,4,30,36,3.78,126.81,30.4,5.3
2017,6,9,12,58,27,5.66,125.25,34.2,5
2017,4,28,20,23,23,5.49,124.89,31.4,6.9
2017,4,26,4,52,1,1.61,128.2,94.8,5
2017,4,24,6,13,50,-0.3,125.24,39,5.4
2017,4,13,16,5,54,5.53,127.49,28.5,5.6
2017,4,11,17,41,24,5.56,127.49,28.9,5.3
2017,4,11,15,55,53,5.65,127.73,28.2,5.1
2017,4,11,14,42,21,5.57,127.58,24.1,5.7
2017,4,11,11,22,46,5.54,127.58,27.7,5.3
2017,4,11,2,50,43,5.48,127.57,32.3,5.1
2017,4,11,2,44,30,5.55,127.63,26.6,5
2017,4,10,11,8,17,5.64,127.39,32.4,5.2
2017,4,10,10,38,52,5.62,127.4,29.5,5.9
2017,3,29,3,30,28,2.84,126.01,118,5.2
2017,3,8,1,38,43,2.62,128.65,41.7,5.2
2017,2,22,5,31,45,4.98,127.37,42.1,5
2017,2,15,14,7,30,4.12,126.84,26.2,4.9
2017,2,10,18,28,0,-0.1,123.09,60.6,5
2017,1,21,5,16,32,2.99,128.23,32.8,5.6
2017,1,14,11,41,22,1.42,126.3,25.4,5.5
2017,1,13,16,39,28,-0.2,125.04,36.2,5.7
2017,1,10,6,13,55,4.57,122.78,621.5,7.3
2017,1,1,14,13,38,3.63,128.6,19.3,5.4
2017,1,1,14,13,38,3.69,128.68,27.9,5.5
2017,1,1,14,12,14,3.64,128.64,31.1,5.5
2017,1,1,14,12,10,3.71,128.56,27.4,5.4
2016,12,30,7,10,6,2.07,126.52,24,5.1
2016,12,23,19,15,39,-0.35,124.55,42.1,4.9
2016,12,4,5,24,8,4.52,127.86,161.6,5.7
2016,11,29,3,53,55,0.04,125.38,32.2,5
2016,11,23,17,17,31,4.59,126.46,81.3,4.9
2016,10,27,8,17,52,1.4,125.88,67.8,5.8
2016,10,21,16,10,53,1.97,127.3,87.4,4.9
2016,10,13,20,18,45,4.38,126.27,87.8,5.1
2016,10,9,14,46,28,1.82,127.48,141.1,5.8
2016,9,21,2,20,8,5.51,127.09,50.2,4.9
2016,9,16,7,50,48,5.71,125.66,200.1,5.5
2016,9,10,16,29,7,5.57,126.9,70.7,5.1
2016,9,5,6,14,11,3.71,127.06,19.3,5
2016,8,15,5,28,14,5.78,126.07,93.6,5
2016,8,10,8,17,45,5.8,125.14,82.5,5
2016,8,10,4,6,58,5.59,125.74,137.1,5.3
2016,8,9,11,27,41,0.04,123.8,172.2,4.9
2016,7,29,8,29,28,0.06,123.5,153.7,5.4
2016,7,20,3,58,30,-0.02,122.87,167.7,5.1
2016,7,12,16,25,12,1.6,126.57,38,4.9
2016,6,22,11,0,0,0.54,127.15,99,5
2016,6,19,5,0,15,1.12,126.04,29.3,5.2
2016,6,12,4,56,16,2.91,127.26,30.8,4.9
2016,6,7,19,15,19,1.41,126.35,31.4,6.4
2016,6,7,14,20,57,5.63,126.45,112,4.9
2016,6,7,0,29,38,0.57,126.54,33.1,4.8
2016,6,4,10,44,13,0.33,126.26,22.2,5.5
2016,5,27,13,39,50,2.83,128.09,117.3,4.9
2016,5,13,10,3,15,4.98,127.55,118.4,5.1
2016,5,5,20,39,18,1.66,126.47,32.6,5
2016,4,22,18,48,1,1.72,126.68,55.7,4.8
2016,4,20,16,3,30,5.64,126.75,102.9,4.9
2016,4,15,11,5,31,4.23,126.57,30.4,4.9
2016,4,15,4,50,12,2.06,126.98,108.7,5.6
2016,4,6,22,19,23,4.19,126.76,32.5,5
2016,4,5,8,29,39,4.21,126.63,29.7,5.9
2016,3,29,9,18,12,2.41,126.21,61.8,5.4
2016,3,16,13,9,54,4.68,125.04,15.2,5.6
2016,3,16,12,4,54,4.67,125.01,15.1,5.2
2016,3,13,15,20,23,1.19,126.4,34.9,5.1
2016,3,7,11,43,43,2.54,128.32,136.1,5.2
2016,3,3,16,23,8,3.96,126.19,113.2,5
2016,2,28,9,6,25,5.27,125.32,180.6,5.5
2016,2,23,20,47,38,1.13,127.46,12,5.1
2016,2,17,17,26,5,0.84,128.98,15.5,6.1
2016,2,4,16,13,8,1.61,126.11,22.1,5.1
2016,1,29,17,32,37,1.06,126.19,32.5,5
2016,1,25,9,17,49,3.47,128.25,24.3,5.4
2016,1,19,22,4,5,1.62,127.14,165.9,4.9
2016,1,18,19,21,51,-0.27,129.42,16.8,5.2
2016,1,11,16,38,11,3.84,127.05,12,6.5
2015,12,16,22,1,36,3.6,127.53,20,5
2015,12,13,1,47,8,3.56,127.53,19.8,5.4
2015,12,1,12,14,24,1.09,127.45,12,5.1
2015,11,28,22,32,49,3.98,127.11,13.6,5.1
2015,11,28,13,39,21,3.84,127.13,101.7,5.5
2015,11,25,18,57,44,1.51,126.38,35.9,5.7
2015,11,21,2,35,59,1.07,127.49,12.2,4.8
2015,11,20,14,50,43,1.11,127.48,12,5
2015,11,20,2,7,23,3.96,126.54,79.8,4.8
2015,11,17,12,51,11,1.61,126.55,34.8,5
2015,11,11,22,18,2,1.56,127.27,120.2,5
2015,11,7,22,53,58,1.79,126.59,45.9,5.1
2015,10,14,2,47,8,1.82,128.23,108.1,4.9
2015,10,9,16,28,26,0.06,123.97,105.1,5
2015,10,2,15,51,57,1.23,125.02,134.9,5.2
2015,9,29,17,50,16,1.68,128.57,35.4,4.8
2015,9,26,17,23,27,5.24,123.68,523.2,5.5
2015,9,25,8,47,51,1.52,122.89,27.8,4.9
2015,9,19,0,48,37,3.92,127.06,37.3,4.9
2015,9,16,7,41,2,2.01,126.47,33,6.3
2015,9,13,1,13,14,0.12,123.58,146.5,5.5
2015,9,12,12,6,58,5.44,125.89,121.8,4.9
2015,9,12,9,49,27,-0.04,124.46,63.8,4.9
2015,9,3,13,24,1,2.2,126.56,44.1,5.5
2015,9,2,1,18,31,4.4,124.53,309.5,5.7
2015,8,31,8,12,52,2.76,127.74,23.4,4.9
2015,8,20,11,0,11,0.63,126.5,71.7,5.8
2015,8,11,16,46,15,1.91,126.37,31.3,4.9
2015,8,11,10,34,29,0.14,123.62,131.4,4.9
2015,7,26,15,23,0,2.51,126.27,54.8,4.8
2015,7,13,19,22,47,0.55,126.37,28.7,4.9
2015,7,12,4,37,34,3.04,128.03,127.4,5.6
2015,6,26,2,55,54,4.19,125.9,147,4.9
2015,6,18,1,45,48,2.9,128.51,221.8,5.2
2015,6,16,3,41,39,0.01,123.37,131.1,4.8
2015,6,15,21,4,25,4.1,125.95,137,5.8
2015,6,13,23,45,43,-0.28,124.46,41.5,4.9
2015,6,2,15,31,49,-0.1,122.9,159.3,4.9
2015,5,27,11,47,58,5.85,126.13,51.2,4.9
2015,5,20,17,20,47,2.02,126.26,34.1,5.5
2015,5,11,15,45,10,1.62,127.32,156.6,5.1
2015,5,11,4,1,29,1.9,126.41,33.3,4.9
2015,5,4,6,55,47,1.72,126.35,81.5,5
2015,4,25,16,41,18,3.18,127.97,140.8,5.5
2015,4,24,5,28,8,-0.14,124.28,49.1,5.3
2015,4,11,11,42,54,4.85,124.93,293.9,5.2
2015,4,11,5,0,45,2.21,126.52,36.5,5.6
2015,4,9,8,13,56,0.23,126.36,33.6,4.9
2015,4,1,2,9,10,0.88,124.15,214.1,5
2015,3,29,14,35,40,2.74,125.91,74.2,4.9
2015,3,29,7,50,57,1.79,126.56,36.4,5.7
2015,3,27,13,56,26,1.53,126.38,50.6,5.3
2015,3,24,14,50,31,2.2,126.61,35.8,5.3
2015,3,23,15,48,4,0.84,124.91,54,5
2015,3,21,19,46,30,3.6,127.45,27.3,5.2
2015,3,21,1,31,20,-0.28,123.26,74.2,4.7
2015,3,19,10,6,3,2,126.5,44.7,5.2
2015,3,17,22,12,32,1.78,126.48,41.9,6.3
2015,3,8,15,26,30,0.44,122.65,108.2,4.8
2015,3,5,4,31,6,2.21,128.41,220,5
2015,3,2,1,40,53,0.05,124.65,68.4,4.9
2015,3,1,7,1,57,4.84,125.82,105.9,5.3
2015,3,1,3,32,37,0.13,124.63,86.2,5.6
2015,2,25,3,2,42,1.82,126.33,31.9,5.3
2015,2,18,14,31,53,2.85,128.47,220.1,5.3
2015,2,17,2,15,3,0.64,126.12,33.1,5.5
2015,2,12,15,1,14,1.72,126.42,34.6,4.8
2015,2,4,17,41,44,-0.31,125.1,37.5,5.3
2015,1,29,2,48,56,1.8,126.31,32.4,5.1
2015,1,25,9,20,56,1.37,126.27,23,5.3
2015,1,21,5,20,27,5.85,125.25,66.8,5.5
2015,1,20,3,2,15,5.83,127.06,87.4,5.1
2015,1,17,16,7,42,0.53,125.21,65.8,4.9
2015,1,3,8,3,33,-0.02,123.92,127.2,4.8
2014,12,21,14,18,45,2.48,126.42,31.6,5.4
2014,12,21,13,40,46,2.24,126.4,34.5,5.5
2014,12,21,11,34,18,2.29,126.51,33.4,6.4
2014,12,9,3,9,26,1.67,126.22,27.9,5.7
2014,12,8,7,35,56,2.04,126.2,31,5.3
2014,12,8,1,28,18,1.77,126.97,106.2,4.9
2014,12,5,15,39,6,2.14,126.47,35.1,5.3
2014,12,1,16,37,2,1.87,126.19,33.9,4.8
2014,12,1,11,6,35,5.44,126.72,44.4,5.1
2014,11,29,19,40,15,2.51,126.99,27.4,5.8
2014,11,28,19,29,33,2.02,126.55,32.3,5
2014,11,26,22,5,44,2.2,126.6,32.3,5
2014,11,26,14,33,50,2.11,126.44,35.2,6.8
2014,11,25,16,29,54,2.52,127.04,14,5.2
2014,11,21,10,10,25,2.6,127.08,30.1,6.5
2014,11,21,0,50,53,1.94,126.33,59.2,4.9
2014,11,20,8,35,31,1.16,127.98,26,4.9
2014,11,18,12,43,25,1.71,126.29,33,5
2014,11,18,8,30,30,2.1,126.62,30.8,5.1
2014,11,18,4,47,21,1.79,126.37,30.8,5.8
2014,11,15,11,12,7,1.95,126.26,34.2,5.5
2014,11,15,9,48,1,1.96,126.38,33.9,5.5
2014,11,15,3,8,5,-0.23,123.99,85.8,5.9
2014,11,15,2,31,49,1.98,126.37,38.1,7.1
2014,11,8,12,42,43,5.04,126.14,95.2,4.8
2014,11,4,4,19,12,0.15,123.84,120.8,4.9
2014,10,24,2,23,49,1.61,126.45,36.5,5.1
2014,10,23,9,50,17,5.7,125.9,112.3,5
2014,10,23,6,59,20,1.84,127.37,88.2,4.8
2014,10,16,17,8,19,5.5,126.49,29.7,4.9
2014,10,10,12,58,18,4.58,126.34,87.9,5
2014,10,4,21,18,11,1.56,126.43,31,5
2014,9,26,18,29,12,4.07,126.48,53.4,5.1
2014,9,19,2,57,35,4.85,126.46,68.9,5
2014,9,10,7,30,53,-0.31,125.08,33.8,5.1
2014,9,10,5,16,56,-0.33,125.12,26.5,5.9
2014,9,10,2,46,11,-0.36,125.06,29.2,6.3
2014,9,7,15,55,51,4.59,127.83,33,5
2014,9,1,17,2,40,2.32,126.82,92.1,4.7
2014,8,21,12,27,44,3.03,125.71,130.5,4.9
2014,8,19,17,12,20,5.54,126.49,32,5.1
2014,8,10,13,33,24,5.81,127.12,83.6,5.5
2014,8,8,14,3,47,5.01,127.41,129.8,5.1
2014,8,7,5,24,55,4.49,126.45,64.3,5.1
2014,8,3,13,43,28,5.54,126.83,29.8,4.9
2014,7,14,8,0,3,5.64,126.55,28.6,6.2
